time_s,mf4_time_s,front_brake_pressure_psi,rear_brake_pressure_linear_psi,rear_brake_pressure_hold_psi
59.19999999994616,525.0164539999462,0.0,0.0,0.0
59.20999999994615,525.0264539999462,0.0,0.0,0.0
59.21999999994614,525.0364539999462,0.0,0.0,0.0
59.22999999994613,525.0464539999462,0.0,0.0,0.0
59.23999999994612,525.0564539999461,0.0,0.0,0.0
59.24999999994611,525.0664539999461,0.0,0.0,0.0
59.2599999999461,525.0764539999461,0.0,0.0,0.0
59.269999999946094,525.0864539999461,0.0,0.0,0.0
59.279999999946085,525.0964539999461,0.0,0.0,0.0
59.289999999946076,525.1064539999461,0.0,0.0,0.0
59.29999999994607,525.1164539999461,0.0,0.0,0.0
59.30999999994606,525.1264539999461,0.0,0.0,0.0
59.31999999994605,525.1364539999461,0.0,0.0,0.0
59.32999999994604,525.1464539999461,0.0,0.0,0.0
59.33999999994603,525.156453999946,0.0,0.0,0.0
59.34999999994602,525.166453999946,0.0,0.0,0.0
59.35999999994601,525.176453999946,0.0,0.0,0.0
59.369999999946,525.186453999946,0.0,0.0,0.0
59.379999999945994,525.196453999946,0.0,0.0,0.0
59.389999999945985,525.206453999946,0.0,0.0,0.0
59.399999999945976,525.216453999946,0.0,0.0,0.0
59.40999999994597,525.226453999946,0.0,0.0,0.0
59.41999999994596,525.236453999946,0.0,0.0,0.0
59.42999999994595,525.246453999946,0.0,0.0,0.0
59.43999999994594,525.256453999946,0.0,0.0,0.0
59.44999999994593,525.266453999946,0.0,0.0,0.0
59.45999999994592,525.2764539999459,0.0,0.0,0.0
59.46999999994591,525.2864539999459,0.0,0.0,0.0
59.4799999999459,525.2964539999459,0.0,0.0,0.0
59.489999999945894,525.3064539999459,0.0,0.0,0.0
59.499999999945885,525.3164539999459,0.0,0.0,0.0
59.509999999945876,525.3264539999459,0.0,0.0,0.0
59.51999999994587,525.3364539999459,0.0,0.0,0.0
59.52999999994586,525.3464539999459,0.0,0.0,0.0
59.53999999994585,525.3564539999459,0.0,0.0,0.0
59.54999999994584,525.3664539999459,0.0,0.0,0.0
59.55999999994583,525.3764539999459,0.0,0.0,0.0
59.56999999994582,525.3864539999458,0.0,0.0,0.0
59.57999999994581,525.3964539999458,0.0,0.0,0.0
59.5899999999458,525.4064539999458,0.0,0.0,0.0
59.599999999945794,525.4164539999458,0.0,0.0,0.0
59.609999999945785,525.4264539999458,0.0,0.0,0.0
59.619999999945776,525.4364539999458,0.0,0.0,0.0
59.62999999994577,525.4464539999458,0.0,0.0,0.0
59.63999999994576,525.4564539999458,0.0,0.0,0.0
59.64999999994575,525.4664539999458,0.0,0.0,0.0
59.65999999994574,525.4764539999458,0.0,0.0,0.0
59.66999999994573,525.4864539999458,0.0,0.0,0.0
59.67999999994572,525.4964539999457,0.0,0.0,0.0
