distance_m,x_m,y_m,curvature_per_m
183.93657455085193,-60.115423235588175,-150.2012225532634,0.0024546525794120594
184.93622984732394,-60.525301548556826,-151.11298468701526,0.002874023182599639
185.93588514379596,-60.9325312437256,-152.0259328636845,-0.004359354530581728
186.935540440268,-61.34027637515183,-152.93865083409324,-0.014951659162079732
187.93519573674,-61.75673092813815,-153.84742207564693,-0.02285831049558192
188.93485103321203,-62.190582213021386,-154.74800877803764,-0.022547280191196447
189.93450632968404,-62.64516473383337,-155.63831104456239,-0.015742755582289665
190.93416162615608,-63.11684323963677,-156.5196829801813,-0.011074613031433525
191.9338169226281,-63.600092688378325,-157.39476808184156,-0.013365407445751659
192.9334722191001,-64.09370021603671,-158.26405102269956,-0.01998241941246347
193.93312751557215,-64.6016417485796,-159.1250300028209,-0.02617474104461282
194.93278281204417,-65.12942914115938,-159.97397986832368,-0.028937370949174864
195.93243810851618,-65.68055983719596,-160.80795970228985,-0.027361548112211587
196.9320934049882,-66.25508099290954,-161.62600544930197,-0.01994770858007942
197.93174870146024,-66.84894185464029,-162.4301320896322,-0.008790751652501141
198.93140399793225,-67.4543930777053,-163.22557920732828,0.002146671276872986
199.93105929440426,-68.06233584121665,-164.01912586275768,0.008238265305392461
200.93071459087628,-68.66594686749636,-164.81597033249773,0.009428420949080434
201.93036988734832,-69.26234474896846,-165.61822722190288,0.008027086426492457
202.93002518382033,-69.85168615239616,-166.42568277780944,0.00687993398012134
203.92968048029235,-70.43505429998599,-167.23746476691744,0.00788547768278291
204.92933577676436,-71.01251362221396,-168.0534600715594,0.010876093671716765
205.9289910732364,-71.58233866399569,-168.8748028150335,0.013945125177950697
206.92864636970842,-72.14186801868463,-169.70319112622,0.01503168504774407
207.92830166618043,-72.68926007255679,-170.53964826981058,0.015330779591665787
208.92795696265247,-73.22389921544868,-171.38431343453223,0.017090376097758164
209.9276122591245,-73.74489826264828,-172.23745814706825,0.02159766998302863
210.9272675555965,-74.24942836229367,-173.10043927100327,0.029562249338726396
211.92692285206851,-74.73184818019666,-173.97596112381123,0.04016785735958834
212.92657814854056,-75.18351373691372,-174.8677164015586,0.050600458281025815
213.92623344501257,-75.59420294901095,-175.77904271180788,0.05712470922215454
214.92588874148458,-75.95505203641139,-176.71120776829605,0.059937684531820315
215.9255440379566,-76.26064745360739,-177.66291001674173,0.06265826125383366
216.92519933442864,-76.50749599547275,-178.63150203083273,0.06923470545597839
217.92485463090065,-76.69020874098692,-179.61418621598753,0.07929568246007632
218.92450992737267,-76.79959297831805,-180.60765918354568,0.08649126517184803
219.92416522384468,-76.82610325673345,-181.6067444168179,0.08162225398624035
220.92382052031672,-76.7682707983419,-182.60452646388129,0.06591638916627159
221.92347581678874,-76.63689842410378,-183.59537942353197,0.04941353576596797
222.92313111326075,-76.44870834754245,-184.57708699035803,0.035939239358385694
223.9227864097328,-76.21893936647086,-185.54993926752095,0.025543415501354118
224.9224417062048,-75.95953431778594,-186.5153314529104,0.01945113995303619
225.92209700267682,-75.67878790596701,-187.47474265904904,0.0210446029461992
226.92175229914884,-75.37909479897375,-188.42840269036887,0.03203268517971468
227.92140759562088,-75.05453692547097,-189.37387016833432,0.04563305263146779
228.9210628920929,-74.69343073082229,-190.30595485914444,0.04813682960891052
229.9207181885649,-74.28836783486636,-191.21978565906565,0.03517774284145373
230.92037348503692,-73.84512370291058,-192.1157574646234,0.018081473948341722
231.92002878150896,-73.37819532236206,-192.99965095481554,0.004859104645178777
232.91968407798097,-72.90139718929296,-193.8782707781038,-0.0021263339053798768
233.919339374453,-72.42372131000747,-194.75641437641266,-0.0020779619624791182
234.918994670925,-71.9481738051057,-195.63571240932708,0.001162304800671646
235.91864996739704,-71.47308187887272,-196.51525678505735,0.0031312110007205678
236.91830526386906,-70.99598852551702,-197.39371685625142,0.0018572588681071347
237.91796056034107,-70.51662883478502,-198.27094250105122,-0.0023803853441319816
238.9176158568131,-70.03748834954769,-199.148287833887,-0.007646151244427517
239.91727115328513,-69.56273158876964,-200.0280113589322,-0.012548318926264523
240.91692644975714,-69.09692676038767,-200.91250418374693,-0.016252212875055894
241.91658174622916,-68.64392457239188,-201.8036184015271,-0.018514699051105574
242.9162370427012,-68.20637600418519,-202.70241860336955,-0.021077793347221433
243.9158923391732,-67.78659893244938,-203.60965148567436,-0.02353097875036941
244.91554763564523,-67.38715116640346,-204.52601328152952,-0.022828681232638665
245.91520293211724,-67.0092503124108,-205.45146985672937,-0.01821398170502069
246.91485822858928,-66.65051351600809,-206.3845283069185,-0.018212244308565936
247.9145135250613,-66.30829965751472,-207.32377216873238,-0.03499681170019286
248.9141688215333,-65.99023756432334,-208.27143614627354,-0.06074434415114191
249.91382411800532,-65.717960839364,-209.23317295718275,-0.06849882544410128
250.91347941447737,-65.50911439047114,-210.21061485258627,-0.06054648074137071
251.91313471094938,-65.3635675767139,-211.19949755079142,-0.06093069570200591
252.9127900074214,-65.27753880193814,-212.19532548247122,-0.07378093417897542
253.9124453038934,-65.25836675171601,-213.1946286967731,-0.08587012313782909
254.91210060036545,-65.31925560211792,-214.1922084124815,-0.08883021996502818
255.91175589683746,-65.46716892961456,-215.18063285815845,-0.08531928234746058
