distance_m,x_m,y_m,curvature_per_m,gnss_x_filtered_m,gnss_y_filtered_m,fused_x_m,fused_y_m,official_reference_x_m,official_reference_y_m,official_reference_station_m,gps_speed_mps,corrected_imu_y_mps2,smoothed_corrected_imu_y_mps2,raw_imu_curvature_per_m,imu_curvature_per_m,fused_geometric_curvature_per_m,solver_complementary_curvature_per_m,applied_curvature_gain,gnss_heading_rad,fused_heading_rad,low_frequency_position_correction_x_m,low_frequency_position_correction_y_m
494.0,-137.0534497606166,-441.8678054742126,0.17580785581240238,-136.04958887530987,-437.93505310463644,-137.0534497606166,-441.8678054742126,-137.4921174460708,-442.75858226908065,511.1647623520319,7.9973981461646595,11.158264628912805,11.592152437050608,0.18124525607373912,0.2580946766986584,0.28469784956623956,0.17580785581240238,1.4240079011704079,-0.6201010544340348,6.0632334414772515,7.597220225416281,-26.69613144637221
494.5,-136.33226815276112,-441.95279617445374,0.18753066390925818,-135.6947126847834,-438.2396252495245,-136.33226815276112,-441.95279617445374,-136.74723812617628,-442.8092530081497,511.91502850702875,7.766298855474055,11.57692217341111,11.638232595217215,0.19295624331441247,0.27477121505988306,0.2346434760365035,0.18753066390925818,1.4240079011704079,-0.5440502761353994,6.257719126341393,7.719297532495753,-26.794185979518886
495.0,-135.6114769477827,-441.90453495498355,0.2006694050108709,-135.33917957215556,-438.5370197226166,-135.6114769477827,-441.90453495498355,-136.006365839191,-442.7143875423279,512.6625309709159,7.538432318168718,11.982999137891852,11.711270401149823,0.2060828864344867,0.2934636585787129,0.1657929725985146,0.2006694050108709,1.4240079011704079,-0.4668454912598655,6.404128887769638,7.841659413042972,-26.89191585955054
495.5,-134.90479098856957,-441.77930524480087,0.21141635733244402,-134.97293577014295,-438.71738690594697,-134.90479098856957,-441.77930524480087,-135.28419719031888,-442.5413243614648,513.4066351161905,7.363273731003744,12.183957893441384,11.755366067648136,0.21681746694768747,0.3087497860452607,0.11453070035539374,0.21141635733244402,1.4240079011704079,-0.38909320052821705,6.496740814786635,7.964299152516856,-26.989313410006783
496.0,-134.21242314039162,-441.6011329112241,0.2214512160254342,-134.60669196813035,-438.8977540892773,-134.21242314039162,-441.6011329112241,-134.57919185979952,-442.3191929766456,514.14674924418,7.188115143838771,12.384916648990917,11.720579466919807,0.2268396837741167,0.32302150199333896,0.0978368071592118,0.2214512160254342,1.4240079011704079,-0.3115794984264508,6.568149954092475,8.087209891214977,-27.086371370521675
496.5,-133.53639510533725,-441.378451164767,0.22994387784282325,-134.24044816611772,-439.0781212726077,-133.53639510533725,-441.378451164767,-133.89163814475404,-442.0584082762381,514.8823120415962,7.012956556673797,12.585875404540449,11.573377061650595,0.23531943964965252,0.33509674136009815,0.09000023212472669,0.22994387784282325,1.4240079011704079,-0.23528317522641645,6.636466307549331,8.21038477578871,-27.18308228034034
497.0,-132.8822277390302,-441.1106218318366,0.2355049720107155,-133.8655348268041,-439.2526718228007,-132.8822277390302,-441.1106218318366,-133.22574391068838,-441.7582436008518,515.6127852080514,6.849790834809558,12.69224872924317,11.301408936104515,0.24086736951813767,0.3429970373279603,0.07376318109389753,0.2355049720107155,1.4240079011704079,-0.16117300001397078,6.695878088595785,8.33381699087607,-27.279438781419643
497.5,-132.24717239305082,-440.8139825039822,0.2257000701918149,-133.3567450420954,-439.33740095097886,-132.24717239305082,-440.8139825039822,-132.5760595283895,-441.4372180627577,516.3376762735521,6.87182094529654,11.33801800689627,10.910580565419874,0.23104905196979825,0.3290156755629249,0.060108383928386064,0.2257000701918149,1.4240079011704079,-0.09006918468385416,6.740299270737927,8.457499571522423,-27.375433457134164
498.0,-131.63094925937517,-440.4951687230885,0.21381207538578503,-132.84795525738673,-439.42213007915694,-131.63094925937517,-440.4951687230885,-131.94049617062632,-441.1016351468319,517.0565357070369,6.893851055783522,9.983787284549368,10.415019935897911,0.21914739543278883,0.31206762261720705,0.056410323387398015,0.21381207538578503,1.4240079011704079,-0.022695291326339087,6.779745549676353,8.581425497066304,-27.47105895764384
498.5,-131.03471219631103,-440.15701760437884,0.1977164032988444,-132.3432988068244,-439.4670466593221,-131.03471219631103,-440.15701760437884,-131.31927634423897,-440.75289862020605,517.7689657109231,6.956383859323341,9.08782663419842,9.825259299834874,0.2030378206802025,0.28912746088502883,0.05142052537522324,0.1977164032988444,1.4240079011704079,0.03989384634220513,6.81816159463531,8.705587692751049,-27.56630800187852
499.0,-130.45987038585537,-439.80116249002225,0.17386151982697456,-131.85134251154983,-439.38963450334757,-130.45987038585537,-439.80116249002225,-130.71362211768508,-440.3908680097152,518.4746056078035,7.1433659508060465,9.599954677382854,9.142567506884701,0.17916879672357847,0.25513778217757044,0.040826107006567455,0.17386151982697456,1.4240079011704079,0.09725362189180786,6.84970370370028,8.829979031273249,-27.661173379565206
499.5,-129.90235689729826,-439.4367632214062,0.15035962351687865,-131.35938621627523,-439.31222234737305,-129.90235689729826,-439.4367632214062,-130.11903362454512,-440.0243192193921,519.1731526930212,7.330348042288752,10.112082720567289,8.36383313121134,0.15565252455359938,0.22165042480144642,0.035007425924501075,0.15035962351687865,1.4240079011704079,0.1491743943611081,6.872853982532779,8.954592413092536,-27.755647965466657
500.0,-129.36129186766357,-439.066130086908,0.12805426519520577,-130.8728950480511,-439.18193554335244,-129.36129186766357,-439.066130086908,-129.5352403824176,-439.6542774142673,519.8643572130214,7.496554719447591,9.258071223926912,7.493067357412651,0.1333325563682253,0.1898666137516016,0.03372855049802139,0.12805426519520577,1.4240079011704079,0.19531941078090415,6.8959803937484825,9.079420614735064,-27.849724697787185
500.5,-128.8376156261563,-438.68815697668634,0.10705285935338804,-130.3934184962948,-438.9837829105069,-128.8376156261563,-438.68815697668634,-128.9643416576092,-439.278144950873,520.5480288961911,7.636095673724602,6.650588156564371,6.549159051736836,0.11231630707953072,0.15993930871153356,0.02837031323533538,0.10705285935338804,1.4240079011704079,0.23514848159150098,6.916714165281244,9.204456356218545,-27.943396590337535
501.0,-128.328284064922,-438.3073512270034,0.08673895622672302,-129.91394194453852,-438.7856302776613,-128.328284064922,-438.3073512270034,-128.4038645553252,-438.9002809664016,521.2240145061506,7.775636628001615,4.0431050892018305,5.561602136563384,0.09198732791779006,0.1309906817624863,0.026018427960924042,0.08673895622672302,1.4240079011704079,0.26896198604723237,6.932258852137117,9.329692310477222,-28.036656735587947
501.5,-127.831889417688,-437.92506868863984,0.06851513637388147,-129.44143350758776,-438.5258867854661,-127.831889417688,-437.92506868863984,-127.85329660808534,-438.5216297461348,521.8922391558604,7.859989689094869,3.330219841471202,4.556122315086427,0.0737481995470126,0.10501801885203783,0.028330291146904073,0.06851513637388147,1.4240079011704079,0.2971102554167355,6.949572709085414,9.455121104400735,-28.129498306252028
502.0,-127.35010232956607,-437.538118084987,0.05130361424515632,-128.9725838501469,-438.2338035025994,-127.35010232956607,-437.538118084987,-127.31571516412505,-438.1380179474349,522.5526628085646,7.915364993878025,3.612139627158629,3.541219014438012,0.05652113778507641,0.0804865467890901,0.02573827550860839,0.05130361424515632,1.4240079011704079,0.3191307192413468,6.967504698433819,9.580735349659015,-28.22191452872859
502.5,-126.88059118025315,-437.1489706238515,0.03424842170203925,-128.50373419270602,-437.94172021973276,-126.88059118025315,-437.1489706238515,-126.78945173647797,-437.75210401329286,523.2053041810356,7.9707402986611795,3.8940594128460564,2.5063761597944163,0.03945017485398843,0.05617736069463367,0.024385988138458464,0.03424842170203925,1.4240079011704079,0.3351602699690166,6.981102019151364,9.706527595249808,-28.313898729675998
503.0,-126.42136519502557,-436.7591552886311,0.01786219202044939,-128.02671304233604,-437.6041495318703,-126.42136519502557,-436.7591552886311,-126.27322035609373,-437.36555593170357,523.8502320966179,7.886078425943723,2.4060951262463055,1.433357135164334,0.02304794607449209,0.032820457315826224,0.02437341498518242,0.01786219202044939,1.4240079011704079,0.3458185047571017,6.997073382709597,9.832490334094377,-28.40544433183365
503.5,-125.97487373154078,-436.36433680783205,-1.745063112569556e-05,-127.5483703398672,-437.2592222965489,-125.97487373154078,-436.36433680783205,-125.7709632771433,-436.97321866744437,524.4875684580423,7.778768742422436,0.631892568286796,0.3117482481915824,0.005152076475797591,0.007336597608969959,0.01603705584157696,-1.745063112569556e-05,1.4240079011704079,0.3516871965530593,7.010261163541856,9.958616073480528,-28.49654461550355
504.0,-125.53526280452836,-435.97082079743103,-0.01964133460009117,-127.07410738673543,-436.9163747958356,-125.53526280452836,-435.97082079743103,-125.27691901683113,-436.58249233877984,525.1174623621423,7.670511306036399,-1.1068933074982217,-0.852442021268483,-0.014488259677871484,-0.020631396255497623,0.004012596793055102,-0.01964133460009117,1.4240079011704079,0.35295750331490877,7.0160108098642455,10.084897280819447,-28.587192942688088
504.5,-125.10151592666924,-435.57829834178665,-0.040940848661832584,-126.65975910384559,-436.60407000815286,-125.10151592666924,-435.57829834178665,-124.79112165185538,-436.19298816897737,525.7401281445926,7.548335293857834,-2.3255543770176863,-2.040043164183021,-0.03580444864053602,-0.05098581776117336,-0.00929120764119132,-0.040940848661832584,1.4240079011704079,0.3502058873765344,7.0149131384738554,10.2113263266688,-28.677382945074207
505.0,-124.66810461739193,-435.19208329366717,-0.06368640061553717,-126.24541082095575,-436.29176522047015,-124.66810461739193,-435.19208329366717,-124.30839747440801,-435.81087040802447,526.3557933570818,7.426159281679269,-3.5442154465371507,-3.2298378733193225,-0.058566895369069484,-0.08339972175257551,-0.026007978036155534,-0.06368640061553717,1.4240079011704079,0.3439877845481692,7.005123145400354,10.337895543607448,-28.767108342163077
505.5,-124.232808967986,-434.81339990325205,-0.08775003604894392,-125.83106253806591,-435.9794604327874,-124.232808967986,-434.81339990325205,-123.82754794494635,-435.4373615593119,526.9647427639763,7.303983269500704,-4.7628765160566156,-4.409100615933281,-0.08264764252648821,-0.11769089597082662,-0.047173387246152367,-0.08775003604894392,1.4240079011704079,0.3353070919092285,6.984760465751903,10.464597232282047,-28.856362967535727
506.0,-123.78903246518995,-434.44928085023025,-0.1109613130648066,-125.39612709984516,-435.69385481895023,-123.78903246518995,-434.44928085023025,-123.34224815583374,-435.0803133131091,527.567271173464,7.257072353882258,-5.626034848828296,-5.575982909665952,-0.1058762444145285,-0.15076860859253785,-0.06098825619929861,-0.1109613130648066,1.4240079011704079,0.3242501951033327,6.950778595052553,10.591423657475259,-28.945140741882433
506.5,-123.33332239419776,-434.10429479247,-0.1341665729864055,-124.9581888992622,-435.4121434427111,-123.33332239419776,-434.10429479247,-122.84980259430358,-434.7444082228747,528.1637040577284,7.221139312355995,-6.437340935847168,-6.731850309110295,-0.12909903712228232,-0.18383804889562183,-0.07942490907401793,-0.1341665729864055,1.4240079011704079,0.31138717715168235,6.914951290788748,10.718367049350805,-29.033435673510983
507.0,-122.86737957433837,-433.77479405342604,-0.15742483561871531,-124.52025069867923,-435.130432066472,-122.86737957433837,-433.77479405342604,-122.35344639149889,-434.42433382604366,528.7543860523308,7.185206270829733,-7.248647022866038,-7.866694803905151,-0.15237503595988688,-0.21698325514800396,-0.09882108608593856,-0.15742483561871531,1.4240079011704079,0.2972373754507193,6.859983027433539,10.845419591932416,-29.12124183901805
507.5,-122.37866782991065,-433.4831954151374,-0.17819359446255817,-124.04726446712287,-434.9098974356496,-122.37866782991065,-433.4831954151374,-121.83943049757104,-434.1450844103918,529.3396760698687,7.187134232214168,-8.764953971192359,-8.94465152076444,-0.17316172880750874,-0.24658367000221987,-0.10549783672392388,-0.17819359446255817,1.4240079011704079,0.2821575156077317,6.80244588553759,10.972573426828358,-29.208553377691594
508.0,-121.87945347173836,-433.21011483528184,-0.1955334852186388,-123.55731400439367,-434.71897406750946,-121.87945347173836,-433.21011483528184,-121.32277377472076,-433.88216561738733,529.9199424064727,7.20738798218,-10.62250113347963,-9.896822936426727,-0.19051974775857497,-0.2713016261372039,-0.1194955544028069,-0.1955334852186388,1.4240079011704079,0.2662871038170383,6.7398571162469985,11.099820691597689,-29.29536456626522
508.5,-121.35826517763333,-432.98186096200135,-0.2084124236389334,-123.06736354166446,-434.5280506993694,-121.35826517763333,-432.98186096200135,-120.79000843127378,-433.6646537522849,530.4955579079175,7.227641732145833,-12.480048295766904,-10.626261216261291,-0.20341700417116887,-0.28966742117215827,-0.12183483782737582,-0.2084124236389334,1.4240079011704079,0.2501145092481403,6.666540748710651,11.227153492775088,-29.38166977130956
509.0,-120.82505401889435,-432.78486636863045,-0.21677305722091064,-122.60613556795137,-434.37835996495556,-120.82505401889435,-432.78486636863045,-120.25224471795259,-433.4747080045895,531.0668952597575,7.215074205863916,-13.540514878319595,-11.025534469734142,-0.21179614309806916,-0.3015993812090688,-0.12462869510930366,-0.21677305722091064,1.4240079011704079,0.2340947340709306,6.601218733472845,11.354563908790873,-29.467463449638565
509.5,-120.27849469035687,-432.6263915737312,-0.21940179172627408,-122.1795696644154,-434.27842844336647,-120.27849469035687,-432.6263915737312,-119.70672050151505,-433.31920395313614,531.6343224625828,7.162898225733706,-13.639070987998698,-11.0024800618841,-0.21444357027922833,-0.3053693384328128,-0.12446321790903903,-0.21940179172627408,1.4240079011704079,0.21840401445109317,6.524718328203425,11.482043983337059,-29.55274015051404
510.0,-119.72177534498692,-432.51308233720016,-0.21273275354239,-121.75300376087944,-434.17849692177737,-119.72177534498692,-432.51308233720016,-119.15546671562795,-433.2047831358354,532.1981985493014,7.110722245603496,-13.737627097677802,-10.506527476842994,-0.2077934103833028,-0.2958994581969682,-0.11692571684015567,-0.21273275354239,1.4240079011704079,0.20321903615979442,6.459675313551761,11.609585649835614,-29.637494530793685
510.5,-119.16048424428875,-432.42699931978115,-0.1884685738635587,-121.25539548176144,-434.1073821585583,-119.16048424428875,-432.42699931978115,-118.60300281309414,-433.1100658154443,532.7588695963977,7.211827369336755,-12.937470067318491,-9.54643006107888,-0.1835482931977499,-0.26137421975993846,-0.11048266905835674,-0.1884685738635587,1.4240079011704079,0.18896632503257965,6.391744857805408,11.737180916090493,-29.72172132144034
511.0,-118.59486172631979,-432.3902622361554,-0.14212693898813075,-120.56614396139778,-434.11400321049155,-118.59486172631979,-432.3902622361554,-118.04758907302228,-433.0621779988301,533.3166650754756,7.726422150833329,-9.71295296037157,-8.192056907291459,-0.13722590204320753,-0.19541076875476393,-0.08978001659247878,-0.14212693898813075,1.4240079011704079,0.17604428939189795,6.3343838831247234,11.864821762820553,-29.805415369540107
511.5,-118.03015393980341,-432.369077398866,-0.10144055660986981,-119.87689244103414,-434.12062426242477,-118.03015393980341,-432.369077398866,-117.49390314082858,-433.02364540006755,533.8718945851808,8.241016932329902,-6.488435853424648,-6.557738967108667,-0.09655894511095323,-0.13750070076667711,-0.07343202051549162,-0.10144055660986981,1.4240079011704079,0.1644176850605399,6.290051529753575,11.992500128950383,-29.888571711537075
512.0,-117.46621521766946,-432.38251257623335,-0.06727416539487419,-119.18277650895163,-434.13088391975225,-117.46621521766946,-432.38251257623335,-116.94100797266381,-433.0194126010028,534.4248449969384,8.744434546482447,-3.3905219910346527,-4.772354073038146,-0.06241215737706015,-0.08887540523402461,-0.05281377346661913,-0.06727416539487419,1.4240079011704079,0.15430785673396535,6.251524052757962,12.120207960539942,-29.971185366586997
512.5,-116.90434079495365,-432.40473397053813,-0.040488569598113325,-118.42149817073242,-434.19138140795894,-116.90434079495365,-432.40473397053813,-116.39018741133485,-433.0212305425514,534.9757780409321,9.093530220798538,-2.040605424225279,-2.9476776164341447,-0.035646340783899756,-0.050760670924086204,-0.03167098767493497,-0.040488569598113325,1.4240079011704079,0.14610929349344956,6.230575235260584,12.247937178946323,-30.053251442558473
513.0,-116.34437478138791,-432.44158719495783,-0.017807659340536526,-117.6602198325132,-434.2518788961657,-116.34437478138791,-432.44158719495783,-115.84128887248204,-433.03771597739774,535.5249283515362,9.44262589511463,-0.690688857415906,-1.1578180868649564,-0.012985382952742016,-0.01849128792442815,-0.014982738732522689,-0.017807659340536526,1.4240079011704079,0.14021059507910225,6.21596684217592,12.375679639583668,-30.13476510010811
513.5,-115.78591978192505,-432.480025946232,0.0010751576458350766,-116.898941494294,-434.3123763843724,-115.78591978192505,-432.480025946232,-115.29399024838509,-433.05494406500986,536.0725019840914,9.791721569430718,0.6592277093934675,0.5635036787835983,0.005877310622580328,0.008369336764187156,0.006045900133434984,0.0010751576458350766,1.4240079011704079,0.1364848937330605,6.21380666574888,12.503427247175486,-30.215721649787845
514.0,-115.22867487969437,-432.51911737279704,0.01777108601536757,-116.1127443300897,-434.36720084737914,-115.22867487969437,-432.51911737279704,-114.7481114124237,-433.0730175044447,536.618682097207,9.898785657328794,2.163028507986369,2.209872004037091,0.022552945959307725,0.03211557324072342,0.022566069399606783,0.01777108601536757,1.4240079011704079,0.13560735715013414,6.2227548344739825,12.631171895050064,-30.29611649953244
514.5,-114.67222181035574,-432.54740928551837,0.03511857630644494,-115.29900663586403,-434.41575542749,-114.67222181035574,-432.54740928551837,-114.20331936140454,-433.07954611356104,537.1636031314006,9.738354070436573,3.8369036635246783,3.782039102994785,0.0398799764618558,0.056789401580172545,0.043354091003073636,0.03511857630644494,1.4240079011704079,0.13791351032273091,6.238998713879129,12.75890546673665,-30.375945155121507
515.0,-114.11641529898105,-432.5682963452788,0.05271169485055805,-114.48526894163838,-434.46431000760083,-114.11641529898105,-432.5682963452788,-113.65956140074087,-433.079601985913,537.707393452086,9.577922483544354,5.510778819062988,5.270494230206127,0.05745247024489988,0.08181277157049519,0.060066629136650465,0.05271169485055805,1.4240079011704079,0.14377013529085425,6.271086571997171,12.886619837459808,-30.455203220568716
515.5,-113.5621579411111,-432.56084030965604,0.07022813539975525,-113.67153124741273,-434.51286458771165,-113.5621579411111,-432.56084030965604,-113.11793995333552,-433.04965514242065,538.2501275521032,9.417490896652135,7.184653974601298,6.647084413220452,0.07494812559700852,0.10672672302805222,0.08018122706717329,0.07022813539975525,1.4240079011704079,0.15324576028479991,6.305670260744364,13.014306869787497,-30.533886405864546
516.0,-113.00876505988793,-432.5433866830599,0.08746767756292813,-112.89887645345655,-434.49207676579476,-113.00876505988793,-432.5433866830599,-112.57756838981231,-433.01239524886313,538.7918750394383,9.239476898501183,8.698995997743669,7.868082914217757,0.09216672589727425,0.13124614590272576,0.1022633661184035,0.08746767756292813,1.4240079011704079,0.16680446234244148,6.360096124730063,13.141958377716382,-30.61199049864425
516.5,-112.46176124355614,-432.47604062959925,0.10361937063836393,-112.13223588820522,-434.46113773590565,-112.46176124355614,-432.47604062959925,-112.04470379176838,-432.9219638127548,539.3326536645067,9.058888967112823,10.189983565919714,8.887254259774773,0.10829732563809129,0.1542162473842666,0.11511055230264705,0.10361937063836393,1.4240079011704079,0.18480998632769227,6.418521290911951,13.269566222630154,-30.68951140271177
517.0,-111.91777321793829,-432.39482812846177,0.11808031832731979,-111.36559532295388,-434.43019870601654,-111.91777321793829,-432.39482812846177,-111.51494593334196,-432.8217341341485,539.8724790721667,8.878301035724466,11.68097113409576,9.674652012173064,0.12273703276806643,0.17477850442793785,0.13446903389934634,0.11808031832731979,1.4240079011704079,0.20708843240170957,6.487115293912348,13.397122262990182,-30.766445121346592
517.5,-111.38865208118636,-432.2541165104473,0.12982712940883134,-110.63942737059828,-434.36984609469386,-111.38865208118636,-432.2541165104473,-111.00161181142198,-432.65884971338835,540.41131852348,8.724019724686025,12.480575027462413,10.233738826421025,0.13446245972657597,0.19147560506145195,0.14428740259162268,0.12982712940883134,1.4240079011704079,0.23405832159604714,6.565931755358218,13.524618355691711,-30.842787757602316
518.0,-110.86880589326077,-432.090071411894,0.13750727000369597,-110.02043203964482,-434.2316054894533,-110.86880589326077,-432.090071411894,-110.49733599936937,-432.47643643792395,540.9491412643996,8.6393990869131,11.449375433669665,10.607805763189479,0.14212107587436745,0.2023815349679383,0.15587072136168934,0.13750727000369597,1.4240079011704079,0.26585838524838656,6.645062133942254,13.652046357482128,-30.91853551462268
518.5,-110.3725131811294,-431.8694600737348,0.14392933732092014,-109.40143670869135,-434.0933648842127,-110.3725131811294,-431.8694600737348,-110.01802465055273,-432.23568863596694,541.4858727798673,8.554778449140176,10.418175839876918,10.869430833802964,0.14852148055804001,0.21149576180817609,0.16109269301941465,0.14392933732092014,1.4240079011704079,0.30257799261804186,6.735437725251679,13.779398120963078,-30.99368469259455
519.0,-109.89553792521156,-431.6172226995483,0.15007823696232742,-108.78244137773788,-433.9551242789721,-109.89553792521156,-431.6172226995483,-109.5577299376175,-431.96601789963813,542.0214456054821,8.470157811367251,9.38697624608417,11.095041845798058,0.15464858143814064,0.22022080187270757,0.16286150225576315,0.15007823696232742,1.4240079011704079,0.3446147747610794,6.819673607505071,13.906665466330116,-31.068231670736548
519.5,-109.44745296179,-431.3193581007403,0.1533755095824229,-108.37176914575616,-433.72595576564146,-109.44745296179,-431.3193581007403,-109.1267133062433,-431.65082483120307,542.5557539317448,8.472161310456574,9.958497852282333,11.335386963320934,0.15792392094893362,0.22488491121509238,0.1602414669914098,0.1533755095824229,1.4240079011704079,0.3917724178422766,6.910926610734526,14.033840261029404,-31.14217295564801
520.0,-109.02859173930551,-430.9881136867573,0.1553477307190982,-108.06390212993348,-433.451915304398,-109.02859173930551,-430.9881136867573,-108.72439792755013,-431.30415844638054,543.0886992010048,8.516912892493346,11.320945189813338,11.596914679426284,0.1598740773107578,0.22766194928284775,0.15199031248513253,0.1553477307190982,1.4240079011704079,0.4438314985084992,6.9915030198389125,14.160914384708757,-31.21550517612165
520.5,-108.63806888746616,-430.6260334360732,0.157066107028613,-107.7560351141108,-433.17787484315465,-108.63806888746616,-430.6260334360732,-108.34884191157767,-430.9284535888292,543.620174450416,8.561664474530117,12.683392527344346,11.843439154033176,0.16157026039312272,0.23007732739396697,0.1431056020562326,0.157066107028613,1.4240079011704079,0.5005726850391294,7.073103425376985,14.287879723167194,-31.288225057502665
521.0,-108.28233408883187,-430.23507925770235,0.1575490939020657,-107.45059540182795,-432.90058150909766,-108.28233408883187,-430.23507925770235,-108.00681576952574,-430.5253133872296,544.1500486651898,8.611681367018432,13.942164635656871,12.01638487370052,0.16203093007520067,0.23073332466107563,0.12915124699026784,0.1575490939020657,1.4240079011704079,0.5615538041123362,7.143298420551519,14.414728167301096,-31.360329412749792
521.5,-107.95000605446505,-429.8266271608709,0.15282532364213283,-107.18914710613954,-432.5643344921896,-107.95000605446505,-429.8266271608709,-107.68429106840476,-430.10725284048044,544.6782124080669,8.757124505862537,13.321971001028633,12.061729673830495,0.157284723088658,0.2239746884116487,0.11708387941161494,0.15282532364213283,1.4240079011704079,0.6261743025606478,7.209457558243874,14.5414516128036,-31.43181515798141
522.0,-107.65234483383725,-429.39688130823083,0.14633478468892755,-106.92769881045113,-432.2280874752815,-107.65234483383725,-429.39688130823083,-107.3941690461152,-429.6687894014213,545.2045391727455,8.902567644706641,12.701777366400396,11.94951287882653,0.1507716324542926,0.21469999588727334,0.1017011500808443,0.14633478468892755,1.4240079011704079,0.6935223075878922,7.266081613121877,14.668041928475485,-31.50267931824364
522.5,-107.371816776949,-428.95915045023366,0.13823448279408534,-106.66625051476271,-431.8918404583734,-107.371816776949,-428.95915045023366,-107.11576092279608,-429.2245226427136,545.7289110026785,9.048010783550746,12.081583731772158,11.678147063426902,0.14264866809026477,0.20313283045197209,0.08903338338507275,0.13823448279408534,1.4240079011704079,0.7623507335174741,7.315534596767819,14.794491045752347,-31.572919013035726
523.0,-107.1213219274384,-428.5078731430664,0.12878005625718325,-106.41066426247261,-431.5513100367819,-107.1213219274384,-428.5078731430664,-106.86441582205963,-428.76690555089704,546.2512155984767,9.197428599589545,11.467562571836494,11.265333585348621,0.1331714738771874,0.18963723101162341,0.07457522380028353,0.12878005625718325,1.4240079011704079,0.831288368005991,7.35826448823234,14.92079091213613,-31.642531464483525
523.5,-106.88255311494287,-428.0543706096168,0.116976470893688,-106.24120613642711,-431.14784565270304,-106.88255311494287,-428.0543706096168,-106.61899274139567,-428.3083544618633,546.7713487105616,9.405244396664305,10.94423055277571,10.734013530771966,0.12134502288807078,0.17279627136031678,0.06229434071001422,0.116976470893688,1.4240079011704079,0.8991431129702787,7.392226088749544,15.046933492853196,-31.711513997425534
524.0,-106.66646810465537,-427.5938460849308,0.10497204583693048,-106.07174801038161,-430.7443812686242,-106.66646810465537,-427.5938460849308,-106.39297499544196,-427.8424640928606,547.2892163186996,9.613060193739067,10.420898533714928,10.102144359905793,0.1093176398683967,0.1556691829098981,0.049168638516608604,0.10497204583693048,1.4240079011704079,0.9647727891006861,7.42184084284589,15.17291077245878,-31.77986403945443
524.5,-106.45814590735303,-427.13417604816715,0.09293571379362937,-105.90228988433613,-430.3409168845453,-106.45814590735303,-427.13417604816715,-106.16951369445849,-427.3779054259156,547.8047365746855,9.820875990813827,9.897566514654144,9.380520955043247,0.09725826179351507,0.13849653324806546,0.0376577950957719,0.09293571379362937,1.4240079011704079,1.0269517935850008,7.441993305799929,15.298714758892164,-31.847579157067525
525.0,-106.26388145443721,-426.67258923312204,0.08096690924624006,-105.73682597030461,-429.93346188955627,-106.26388145443721,-426.67258923312204,-105.95676552806415,-426.91098805828113,548.3178414891331,10.02963632940086,9.325220505957518,8.577247279092811,0.08526632769166828,0.12141992433672077,0.026396694267393456,0.08096690924624006,1.4240079011704079,1.0846155880055297,7.459681578971297,15.424337420427966,-31.91465708001167
525.5,-106.0749253939121,-426.2131731769522,0.06903830859362706,-105.62476584740337,-429.47265125125523,-106.0749253939121,-426.2131731769522,-105.74520626307367,-426.4462395437201,548.8284783481439,10.251025466223618,8.097543018659387,7.70414760947698,0.07331451574452438,0.10440044969068499,0.015770884345342448,0.06903830859362706,1.4240079011704079,1.137332507980447,7.468255554362596,15.549770812191312,-31.981095541390157
526.0,-105.89155173360129,-425.75567357510204,0.05756831796155988,-105.51270572450211,-429.0118406129542,-105.89155173360129,-425.75567357510204,-105.53592260025091,-425.9832073784612,549.3366108504581,10.472414603046374,6.869865531361258,6.780025683945556,0.06182123601696616,0.0880339285482804,0.008109956487342395,0.05756831796155988,1.4240079011704079,1.184582967285242,7.475274371733792,15.675007014422107,-32.0468923770722
526.5,-105.71185262406594,-425.30073408071553,0.04674052448848315,-105.40064560160087,-428.55102997465315,-105.71185262406594,-425.30073408071553,-105.32740427688046,-425.5225988330194,549.8422211799261,10.693803739869132,5.642188044063129,5.828807440466016,0.0509700769853728,0.07258179235043483,0.0006635571831720559,0.04674052448848315,1.4240079011704079,1.2259482259610834,7.476172185366693,15.800038133899589,-32.11204552555824
527.0,-105.53203484481281,-424.84980408148,0.0367147118186832,-105.29028127359013,-428.0871441533127,-105.53203484481281,-424.84980408148,-105.11587351461891,-425.0661462529709,550.3453081757772,10.913417003232144,4.44567454938127,4.873779591360637,0.04092082539603092,0.058271578686362714,-0.0030311473829006423,0.0367147118186832,1.4240079011704079,1.2610750252967726,7.475912398187224,15.924856305359793,-32.1765530278205
527.5,-105.35465524316476,-424.4013905069189,0.027681649574395145,-105.20377829792503,-427.5799877534127,-105.35465524316476,-424.4013905069189,-104.90496221287586,-424.6121725130452,550.845888842159,11.108042137086299,3.68766633177034,3.9316855370285198,0.0318642527204912,0.04537494763887013,-0.006275127150379967,0.027681649574395145,1.4240079011704079,1.289641127941791,7.473222828861893,16.04945369291108,-32.240413027121605
528.0,-105.17482985603036,-423.95744491917577,0.019405053224106728,-105.11727532225993,-427.0728313535127,-105.17482985603036,-423.95744491917577,-104.68948415245815,-424.16308443751495,551.3439983679925,11.302667270940452,2.9296581141594107,3.010317681635193,0.02356407756112379,0.03355543263083259,-0.006403376325658935,0.019405053224106728,1.4240079011704079,1.3114673226411226,7.4698784766453645,16.173822459587413,-32.30362377512068
