time_s,mf4_time_s,gps_speed_mps,gps_latitude_deg,gps_longitude_deg,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
604.298051,637.086655,9.784,42.064731000015215,-84.23827499965002,2508.9764189052717,3.614800729192882,12.41636597938163,8.300996354035592,24.744782499370835,-0.9673623334172219,77.38690595926658,1647.1749999999793,38.0,35.82500000002084,29.700000000000003,0.0,7.285803571428646,428.0623799702529,17.131320436507558,89.56
604.495201,637.2838049999999,9.946,42.06473200007581,-84.23825199966642,2510.9674308220556,0.38504859744012004,7.88914247047128,9.62388348917332,21.75446604330672,3.49404527559104,45.8021038385784,1765.3387096776016,49.900000000000006,54.06612903223984,38.7,0.0,11.355074055665941,427.28515806610795,26.743430685742396,89.55
604.693051,637.4816549999999,9.694,42.06473700013627,-84.2382299996972,2512.965512017774,3.671189099408287,12.514080954722775,9.258756766732413,23.21497293307035,1.5467027559062003,62.841350885820745,1720.3950000000352,59.900000000000006,60.59700000006814,46.0,0.0,11.483608415841546,426.7379092124815,27.08075482912228,89.54
604.891201,637.679805,9.496,42.06474600016665,-84.23820999974244,2514.966622904464,4.128055555555878,11.375,9.998090277777576,23.737777777776486,-0.5045833333338171,65.01680555555733,1939.1836065573589,62.0,60.99377049177434,47.5,0.0,12.60947706879384,426.09220079168733,29.769627906976602,89.53
605.089201,637.877805,9.397,42.064757000225775,-84.23819299983442,2516.966218945668,5.136165108266806,11.37425565944888,9.37388348917332,19.737346210630953,-2.014142470471288,70.47990280511975,2071.4150000000072,81.0,87.2849999999926,61.5,0.0,16.072361356932117,424.9982430761625,38.043353700943904,89.52
605.288501,638.077105,9.63,42.06477200027467,-84.23818199987794,2519.1772777777783,8.814191683071211,11.129053887795253,9.006080831692879,15.568916092519293,-6.672976131890201,63.859454970471816,1822.9016949152692,88.0,85.22762711857872,67.10000000000001,0.0,18.04167960687957,424.3917058415844,42.907239603960605,89.5
605.485101,638.273705,10.487,42.064790000302786,-84.23817399995458,2521.3617222222224,7.625936934608264,7.877436029981487,8.750187386921652,11.003372964589751,-2.253372964589752,34.521924269833384,1873.0852459016469,88.0,84.0621311475065,66.9,0.0,18.85185899352267,423.46789841819106,44.8618690064261,89.48
605.683251,638.471855,11.156,42.064810000318175,-84.23817099996971,2523.5633888888897,6.626240530303128,2.6055650252509928,8.248759469696871,-1.537215909093844,-0.7392487373728895,16.11767676766633,1980.8008333333426,88.0,91.04358333337319,66.2,0.0,19.1201449777338,423.4803837704107,45.5358014851487,89.47
605.881251,638.669855,11.77,42.06483100031818,-84.23816899995454,2525.7633888888895,6.990075757574981,-3.2756376262646336,7.870864898989575,-12.811199494954286,2.5248106060625486,-23.879842171727336,2167.592647058842,42.0,46.1592647058842,32.5,0.0,18.22600149550983,423.46563740722445,43.350570014848635,89.45
606.079251,638.867855,12.253,42.06485200030106,-84.23816599987958,2527.9633888888893,3.9893215450223307,-11.019303360921171,6.6282856784546675,-31.203179082020988,9.987678705794997,-63.02957110609201,1658.8580357142805,5.9,-7.642589285715836,6.5,0.0,-0.03410528917427462,426.1080119188922,-0.10945845697499823,89.44
606.278551,639.067155,11.779,42.06487200028983,-84.23815799977116,2530.3758181818184,0.7603832951936589,-16.870000635647497,7.630383930841156,-16.970003813884986,6.243846936181535,-71.9238558352465,2273.699999999765,59.0,71.77649999990719,48.400000000000006,0.0,10.549165264718617,425.6048919762265,24.782439603962025,89.44
606.475201,639.2638049999999,11.797,42.06489100025776,-84.23814299968159,2532.7594545454544,4.1360373678903875,-15.236298439860208,9.372716406643368,-7.24619401107228,4.237820835431296,-47.20737292400954,2886.743750000023,87.0,93.44456249999244,65.60000000000001,0.0,28.424694540081603,423.1482408798818,67.70321172962196,89.43
606.673051,639.461655,12.334,42.06490800024224,-84.23812199965178,2535.1576363636364,7.745530322092449,-10.755548565678339,8.62592476094639,-6.001541268243983,0.2549320583807453,-33.26726220433261,2171.559999999812,95.9,99.38699999990367,72.3,0.0,28.216737049829053,420.79082206317844,67.46715844027753,89.4
606.871201,639.659805,13.111,42.0649240002575,-84.23809899965161,2537.559454545455,6.25381944444485,3.639895833334914,9.372326388888606,17.01451388889043,-2.2530555555558798,17.076388888896997,2422.9180327870154,104.0,110.12622950831387,78.5,0.0,26.096284592739217,419.9946934223534,62.61577409787511,89.38
607.069251,639.857855,13.596,42.06494100030144,-84.23807599971364,2539.960060606061,7.496709369504892,8.50041132881189,8.502056644059444,21.733546847524455,-3.2442413966335595,42.03208364732731,2535.0551724136917,105.0,106.03120689660157,79.0,0.0,29.765568862275916,418.791715483871,71.56713524185466,89.36
607.268301,640.0569049999999,14.225,42.06496100036556,-84.23805699974105,2543.3611099888894,6.504987309644197,8.634974619288394,9.12375317258895,16.73005076142321,-1.4908565989856386,51.65357868021219,2684.1933333334487,104.0,105.36766666670708,78.4,0.0,31.062755808205285,417.2712733564014,74.94846294466326,89.33
